2	0.9999999999999365	1.000000000000017	3
3	1.584962500720945	1.584962500721163	3
4	1.99999999999979	1.999999999999946	3
5	2.145209435914617	2.24840101552631	3
6	2.169925001441462	2.392147232516524	3
7	2.169925001441894	2.392147325725476	3
8	2.169925001442065	2.392147266461232	3
9	2.169925001441926	2.392147200202809	3
10	2.169925001442038	2.392147290211216	3
11	2.169925001441918	2.392147262599222	3
12	2.169925001441814	2.392147231406245	3
13	2.169925001441566	2.392147211539372	3
14	2.169925001441794	2.392147273407831	3
15	2.169925001441812	2.392147248525569	3
16	2.16992500144134	2.392147236444808	3
17	2.169925001441672	2.392147255477971	3
18	2.169925001441821	2.392147238315512	3
19	2.169925001441497	2.392147187287977	3
20	2.169925001441165	2.392147180890251	3
21	2.169925001441294	2.392147154639116	3
22	2.169925001441717	2.392147178131484	3
23	2.169925001441901	2.392147137670062	3
24	2.169925001441361	2.392147170088109	3
25	2.169925001441055	2.392147244253322	3
26	2.16992500144083	2.392147282261441	3
27	2.169925001440528	2.392147213616713	3
28	2.169925001441127	2.392147092933933	3
29	2.169925001441095	2.392147205555	3
30	2.169925001440895	2.392147272015819	3
31	2.169925001440862	2.392147226337252	3
32	2.16992500144048	2.392147149282475	3
33	2.169925001440587	2.392147107643384	3
34	2.169925001440266	2.392147117392401	3
