2	0.9999999999999665	1.000000000000024	3
3	1.584962500721113	1.584962500721171	3
4	1.999999999999976	2.000000000000017	3
5	2.127520485018667	2.255950058370104	3
6	2.088325021509737	2.194526408324998	3
7	2.09528964280742	2.185862602969121	3
9	2.130757430653876	2.227975788749699	3
10	2.146439344669952	2.395826158418746	3
11	2.140649540274604	2.36745438410019	3
13	2.141619525334037	2.384572741407331	3
14	2.12816508608262	2.353802370416324	3
15	2.111139026571106	2.350712104236725	3
16	2.093283468463233	2.351283628368585	3
