2	0.9999999999997116	1.000000000000015	4.169925001442312
3	1.584962500720824	1.584962500721168	4.169925001442312
4	1.999999999999263	1.999999999999991	4.169925001442312
5	2.321928094877856	2.321928094887328	4.169925001442312
6	2.584962500656217	2.58496250071935	4.169925001442312
7	2.67929903357737	2.742972264615321	4.169925001442312
8	2.72948644533591	2.854034508646885	4.169925001442312
9	2.74735296716807	2.916550839283903	4.169925001442312
11	2.729486542455077	2.854034006154551	4.169925001442312
10	2.729979847822823	2.856269622269532	4.169925001442312
12	2.756670025707951	2.926510028826611	4.169925001442312
13	2.756670657865209	2.926216757862481	4.169925001442312
14	2.75667065785308	2.926220488268648	4.169925001442312
15	2.756670657864847	2.926220557569867	4.169925001442312
16	2.756670656620654	2.926215907707367	4.169925001442312
17	2.756779195527671	2.964108559238533	4.169925001442312
18	2.756670657864347	2.926220471938143	4.169925001442312
19	2.756671455351008	2.928254738226599	4.169925001442312
20	2.75667065785522	2.926219983150084	4.169925001442312
21	2.756670644148489	2.926220536064236	4.169925001442312
22	2.756779210597304	2.972183875449637	4.169925001442312
23	2.75677921097383	2.940275026572841	4.169925001442312
24	2.756779211016754	2.964116290400624	4.169925001442312
25	2.756779211009657	2.939773565808334	4.169925001442312
26	2.756779211012875	2.976130764527279	4.169925001442312
27	2.756779211020046	2.964116537941321	4.169925001442312
29	2.756779211020135	2.952867205795925	4.169925001442312
28	2.756779211018768	2.964116811855339	4.169925001442312
31	2.756779211017623	2.939777316514851	4.169925001442312
30	2.756670657842582	2.926220498486325	4.169925001442312
32	2.756779210841111	2.996150607067781	4.169925001442312
33	2.756779211009462	2.975951959530248	4.169925001442312
34	2.756779211005708	2.987190458087199	4.169925001442312
35	2.756779211017999	2.989959855852547	4.169925001442312
36	2.756779210984873	2.939775687650359	4.169925001442312
37	2.756779211011287	2.991832005978071	4.169925001442312
38	2.756779210981198	2.96431034484169	4.169925001442312
39	2.756779211020555	2.964116716122055	4.169925001442312
40	2.756779210948877	2.98000309061595	4.169925001442312
41	2.756779211001573	2.995253436837821	4.169925001442312
42	2.756779210998557	2.942878904820382	4.169925001442312
43	2.75677921101771	2.940126253837591	4.169925001442312
44	2.756779210992577	2.939771488518646	4.169925001442312
45	2.75677921092885	2.964108309234007	4.169925001442312
46	2.756779211001756	2.967063428232234	4.169925001442312
47	2.75677921101319	2.972609999122823	4.169925001442312
50	2.756779211013393	2.943421941560924	4.169925001442312
48	2.756779211000763	2.985118048344495	4.169925001442312
49	2.756779211009727	2.962802229931487	4.169925001442312
51	2.756779210992761	2.943985143042358	4.169925001442312
52	2.756779211008088	2.947542817069589	4.169925001442312
53	2.756779211005998	2.939778793246114	4.169925001442312
54	2.756779211000154	2.939776669283186	4.169925001442312
55	2.756779211000164	2.983225385753056	4.169925001442312
56	2.756779211010087	2.939817379468855	4.169925001442312
57	2.756779211005833	2.971703890599472	4.169925001442312
58	2.756779211015219	2.982883609580381	4.169925001442312
59	2.756779211002791	2.945890135739741	4.169925001442312
